glacier_id,lat,lon
G291724E67482S,-67.482,-68.276
G291736E71250S,-71.25,-68.264
G291738E71849S,-71.849,-68.262
G291745E71490S,-71.49,-68.255
G291751E71670S,-71.67,-68.249
G291761E69404S,-69.404,-68.239
G291766E69357S,-69.357,-68.234
G291767E71497S,-71.497,-68.233
G291774E71525S,-71.525,-68.226
G291810E67394S,-67.394,-68.19
G291813E69326S,-69.326,-68.187
G291832E67555S,-67.555,-68.168
G291834E67396S,-67.396,-68.166
G291836E67310S,-67.31,-68.164
G291848E67391S,-67.391,-68.152
G291852E67542S,-67.542,-68.148
G291865E66965S,-66.965,-68.135
G291897E68575S,-68.575,-68.103
G291902E69344S,-69.344,-68.098
G291904E68410S,-68.41,-68.096
G291909E67417S,-67.417,-68.091
G291909E68407S,-68.407,-68.091
G291909E68580S,-68.58,-68.091
G291910E67529S,-67.529,-68.09
G291918E68410S,-68.41,-68.082
G291918E68579S,-68.579,-68.082
G291920E68577S,-68.577,-68.08
G291930E68580S,-68.58,-68.07
G291932E67472S,-67.472,-68.068
G291935E68588S,-68.588,-68.065
G291936E68578S,-68.578,-68.064
G291938E67301S,-67.301,-68.062
G291938E68585S,-68.585,-68.062
G291943E68587S,-68.587,-68.057
G291958E66859S,-66.859,-68.042
G291964E69448S,-69.448,-68.036
G291971E68586S,-68.586,-68.029
G291973E67072S,-67.072,-68.027
G291984E67194S,-67.194,-68.016
G291987E67431S,-67.431,-68.013
G291994E67289S,-67.289,-68.006
G292000E69876S,-69.876,-68
G292009E69608S,-69.608,-67.991
G292018E67462S,-67.462,-67.982
G292032E66806S,-66.806,-67.968
G292039E67195S,-67.195,-67.961
G292061E67454S,-67.454,-67.939
G292067E67447S,-67.447,-67.933
G292069E67092S,-67.092,-67.931
G292074E67452S,-67.452,-67.926
G292079E67067S,-67.067,-67.921
G292081E67450S,-67.45,-67.919
G292120E68895S,-68.895,-67.88
G292122E66760S,-66.76,-67.878
G292147E67181S,-67.181,-67.853
G292149E67236S,-67.236,-67.851
G292163E67081S,-67.081,-67.837
G292172E67138S,-67.138,-67.828
G292173E67118S,-67.118,-67.827
G292177E67092S,-67.092,-67.823
G292177E67219S,-67.219,-67.823
G292179E67114S,-67.114,-67.821
G292195E67270S,-67.27,-67.805
G292201E66730S,-66.73,-67.799
G292203E66926S,-66.926,-67.797
G292215E68638S,-68.638,-67.785
G292232E67204S,-67.204,-67.768
G292243E66969S,-66.969,-67.757
G292257E67244S,-67.244,-67.743
G292257E67687S,-67.687,-67.743
G292265E67159S,-67.159,-67.735
G292266E67268S,-67.268,-67.734
G292270E66699S,-66.699,-67.73
G292271E67351S,-67.351,-67.729
G292272E67147S,-67.147,-67.728
G292272E67366S,-67.366,-67.728
G292278E66670S,-66.67,-67.722
G292283E67157S,-67.157,-67.717
G292286E67336S,-67.336,-67.714
G292292E67666S,-67.666,-67.708
G292293E67354S,-67.354,-67.707
G292297E67733S,-67.733,-67.703
G292303E67657S,-67.657,-67.697
G292316E67329S,-67.329,-67.684
G292324E67650S,-67.65,-67.676
G292327E67663S,-67.663,-67.673
G292335E67334S,-67.334,-67.665
G292339E67213S,-67.213,-67.661
G292339E67252S,-67.252,-67.661
G292346E67314S,-67.314,-67.654
G292348E67482S,-67.482,-67.652
G292349E67130S,-67.13,-67.651
G292352E67230S,-67.23,-67.648
G292355E67635S,-67.635,-67.645
G292358E67662S,-67.662,-67.642
G292361E67114S,-67.114,-67.639
G292362E67091S,-67.091,-67.638
G292368E67314S,-67.314,-67.632
G292373E67762S,-67.762,-67.627
G292374E67749S,-67.749,-67.626
G292385E67073S,-67.073,-67.615
G292385E67181S,-67.181,-67.615
G292390E67129S,-67.129,-67.61
G292392E67209S,-67.209,-67.608
G292392E67459S,-67.459,-67.608
G292395E67064S,-67.064,-67.605
G292396E67708S,-67.708,-67.604
G292406E67049S,-67.049,-67.594
G292409E67537S,-67.537,-67.591
G292412E67184S,-67.184,-67.588
G292421E67087S,-67.087,-67.579
G292423E67060S,-67.06,-67.577
G292423E67109S,-67.109,-67.577
G292425E67081S,-67.081,-67.575
G292432E67380S,-67.38,-67.568
G292433E67278S,-67.278,-67.567
G292433E68713S,-68.713,-67.567
G292436E69805S,-69.805,-67.564
G292438E67150S,-67.15,-67.562
G292439E67631S,-67.631,-67.561
G292440E67426S,-67.426,-67.56
G292440E67773S,-67.773,-67.56
G292444E66891S,-66.891,-67.556
G292445E67528S,-67.528,-67.555
G292448E67179S,-67.179,-67.552
G292452E67166S,-67.166,-67.548
G292453E67146S,-67.146,-67.547
G292454E67405S,-67.405,-67.546
G292455E68719S,-68.719,-67.545
G292459E67256S,-67.256,-67.541
G292466E68686S,-68.686,-67.534
G292469E68710S,-68.71,-67.531
G292473E68694S,-68.694,-67.527
G292479E67380S,-67.38,-67.521
G292480E67136S,-67.136,-67.52
G292486E67178S,-67.178,-67.514
G292486E68700S,-68.7,-67.514
G292488E67105S,-67.105,-67.512
G292493E68706S,-68.706,-67.507
G292496E67766S,-67.766,-67.504
G292496E68715S,-68.715,-67.504
G292498E67544S,-67.544,-67.502
G292502E66901S,-66.901,-67.498
G292506E68143S,-68.143,-67.494
G292506E68146S,-68.146,-67.494
G292511E67360S,-67.36,-67.489
G292513E67334S,-67.334,-67.487
G292513E67603S,-67.603,-67.487
G292516E67062S,-67.062,-67.484
G292516E67092S,-67.092,-67.484
G292516E68144S,-68.144,-67.484
G292519E66856S,-66.856,-67.481
G292528E67222S,-67.222,-67.472
G292535E67166S,-67.166,-67.465
G292541E67458S,-67.458,-67.459
G292549E67066S,-67.066,-67.451
G292551E66793S,-66.793,-67.449
G292554E67630S,-67.63,-67.446
G292563E67105S,-67.105,-67.437
G292565E67760S,-67.76,-67.435
G292573E66895S,-66.895,-67.427
G292575E66753S,-66.753,-67.425
G292579E67326S,-67.326,-67.421
G292586E67525S,-67.525,-67.414
G292587E66880S,-66.88,-67.413
G292595E68828S,-68.828,-67.405
G292601E68883S,-68.883,-67.399
G292603E66902S,-66.902,-67.397
G292604E67699S,-67.699,-67.396
G292612E67747S,-67.747,-67.388
G292617E67510S,-67.51,-67.383
G292627E68114S,-68.114,-67.373
G292628E66862S,-66.862,-67.372
G292629E67151S,-67.151,-67.371
G292631E67630S,-67.63,-67.369
G292633E67636S,-67.636,-67.367
G292633E69589S,-69.589,-67.367
G292638E68109S,-68.109,-67.362
G292644E68100S,-68.1,-67.356
G292647E68104S,-68.104,-67.353
G292654E69161S,-69.161,-67.346
G292659E67742S,-67.742,-67.341
G292662E68101S,-68.101,-67.338
G292663E66799S,-66.799,-67.337
G292673E66851S,-66.851,-67.327
G292677E67730S,-67.73,-67.323
G292682E66766S,-66.766,-67.318
G292686E67734S,-67.734,-67.314
G292700E66867S,-66.867,-67.3
G292709E67634S,-67.634,-67.291
G292716E68171S,-68.171,-67.284
G292721E68170S,-68.17,-67.279
G292722E68169S,-68.169,-67.278
G292723E66815S,-66.815,-67.277
G292724E67688S,-67.688,-67.276
G292727E68179S,-68.179,-67.273
G292728E67676S,-67.676,-67.272
G292729E66801S,-66.801,-67.271
G292730E67869S,-67.869,-67.27
G292733E68825S,-68.825,-67.267
G292739E68184S,-68.184,-67.261
G292740E68177S,-68.177,-67.26
G292747E68170S,-68.17,-67.253
G292748E68183S,-68.183,-67.252
G292750E66840S,-66.84,-67.25
G292752E68150S,-68.15,-67.248
G292753E67164S,-67.164,-67.247
G292753E67475S,-67.475,-67.247
G292759E68144S,-68.144,-67.241
G292760E68186S,-68.186,-67.24
G292761E68140S,-68.14,-67.239
G292764E67814S,-67.814,-67.236
G292764E67886S,-67.886,-67.236
G292765E67882S,-67.882,-67.235
G292766E67860S,-67.86,-67.234
G292768E67973S,-67.973,-67.232
G292769E68143S,-68.143,-67.231
G292772E68186S,-68.186,-67.228
G292773E67009S,-67.009,-67.227
G292777E67657S,-67.657,-67.223
G292778E66392S,-66.392,-67.222
G292785E68159S,-68.159,-67.215
G292798E67599S,-67.599,-67.202
G292799E66979S,-66.979,-67.201
G292809E68911S,-68.911,-67.191
G292810E67844S,-67.844,-67.19
G292811E68787S,-68.787,-67.189
G292815E69306S,-69.306,-67.185
G292817E67646S,-67.646,-67.183
G292817E68099S,-68.099,-67.183
G292818E68147S,-68.147,-67.182
G292819E67621S,-67.621,-67.181
G292819E67867S,-67.867,-67.181
G292822E68097S,-68.097,-67.178
G292823E68136S,-68.136,-67.177
G292824E68848S,-68.848,-67.176
G292831E67562S,-67.562,-67.169
G292833E68353S,-68.353,-67.167
G292834E66263S,-66.263,-67.166
G292838E67543S,-67.543,-67.162
G292839E68358S,-68.358,-67.161
G292840E68199S,-68.199,-67.16
G292841E68203S,-68.203,-67.159
G292845E68355S,-68.355,-67.155
G292849E68358S,-68.358,-67.151
G292853E68139S,-68.139,-67.147
G292858E67858S,-67.858,-67.142
G292862E67049S,-67.049,-67.138
G292864E67718S,-67.718,-67.136
G292865E67830S,-67.83,-67.135
G292865E68113S,-68.113,-67.135
G292867E68057S,-68.057,-67.133
G292871E66418S,-66.418,-67.129
G292875E68131S,-68.131,-67.125
G292877E68062S,-68.062,-67.123
G292878E67843S,-67.843,-67.122
G292881E67459S,-67.459,-67.119
G292883E68136S,-68.136,-67.117
G292883E68219S,-68.219,-67.117
G292886E69070S,-69.07,-67.114
G292888E67546S,-67.546,-67.112
G292888E68222S,-68.222,-67.112
G292891E67704S,-67.704,-67.109
G292892E68822S,-68.822,-67.108
G292893E67835S,-67.835,-67.107
G292897E67588S,-67.588,-67.103
G292898E66442S,-66.442,-67.102
G292899E68193S,-68.193,-67.101
G292901E68204S,-68.204,-67.099
G292902E66353S,-66.353,-67.098
G292902E66958S,-66.958,-67.098
G292902E67835S,-67.835,-67.098
G292905E67700S,-67.7,-67.095
G292906E68193S,-68.193,-67.094
G292908E67837S,-67.837,-67.092
G292908E68208S,-68.208,-67.092
G292911E68020S,-68.02,-67.089
G292912E67693S,-67.693,-67.088
G292914E67525S,-67.525,-67.086
G292914E68320S,-68.32,-67.086
G292917E67013S,-67.013,-67.083
G292917E67986S,-67.986,-67.083
G292923E68196S,-68.196,-67.077
G292925E67834S,-67.834,-67.075
G292932E67526S,-67.526,-67.068
G292935E66944S,-66.944,-67.065
G292935E68296S,-68.296,-67.065
G292936E67939S,-67.939,-67.064
G292940E68531S,-68.531,-67.06
G292943E68218S,-68.218,-67.057
G292948E67677S,-67.677,-67.052
G292955E67962S,-67.962,-67.045
G292955E68204S,-68.204,-67.045
G292966E67169S,-67.169,-67.034
G292966E67936S,-67.936,-67.034
G292966E68208S,-68.208,-67.034
G292967E68353S,-68.353,-67.033
G292969E67666S,-67.666,-67.031
G292969E68380S,-68.38,-67.031
G292970E68357S,-68.357,-67.03
G292972E67773S,-67.773,-67.028
G292974E66992S,-66.992,-67.026
G292978E68354S,-68.354,-67.022
G292979E67572S,-67.572,-67.021
G292979E67877S,-67.877,-67.021
G292980E67087S,-67.087,-67.02
G292980E68339S,-68.339,-67.02
G292986E68202S,-68.202,-67.014
G292989E68374S,-68.374,-67.011
G292995E67933S,-67.933,-67.005
G293000E66936S,-66.936,-67
G293000E67863S,-67.863,-67
G293001E66270S,-66.27,-66.999
G293004E67026S,-67.026,-66.996
G293006E67763S,-67.763,-66.994
G293006E68039S,-68.039,-66.994
G293009E67539S,-67.539,-66.991
G293017E68395S,-68.395,-66.983
G293018E67931S,-67.931,-66.982
G293019E68390S,-68.39,-66.981
G293024E66953S,-66.953,-66.976
G293024E67877S,-67.877,-66.976
G293026E68199S,-68.199,-66.974
G293027E66909S,-66.909,-66.973
G293034E68340S,-68.34,-66.966
G293035E66997S,-66.997,-66.965
G293035E67117S,-67.117,-66.965
G293037E67562S,-67.562,-66.963
G293042E67514S,-67.514,-66.958
G293044E68202S,-68.202,-66.956
G293045E67820S,-67.82,-66.955
G293045E67860S,-67.86,-66.955
G293048E67874S,-67.874,-66.952
G293053E66976S,-66.976,-66.947
G293054E67697S,-67.697,-66.946
G293055E67761S,-67.761,-66.945
G293057E67934S,-67.934,-66.943
G293059E67050S,-67.05,-66.941
G293063E67543S,-67.543,-66.937
G293063E68316S,-68.316,-66.937
G293064E68698S,-68.698,-66.936
G293071E67809S,-67.809,-66.929
G293071E67878S,-67.878,-66.929
G293075E67862S,-67.862,-66.925
G293076E66958S,-66.958,-66.924
G293082E67178S,-67.178,-66.918
G293083E67696S,-67.696,-66.917
G293084E67797S,-67.797,-66.916
G293090E67518S,-67.518,-66.91
G293090E67761S,-67.761,-66.91
G293095E67862S,-67.862,-66.905
G293097E68201S,-68.201,-66.903
G293101E67874S,-67.874,-66.899
G293102E67865S,-67.865,-66.898
G293108E67676S,-67.676,-66.892
G293111E68435S,-68.435,-66.889
G293113E68108S,-68.108,-66.887
G293114E67420S,-67.42,-66.886
G293114E67952S,-67.952,-66.886
G293123E67743S,-67.743,-66.877
G293124E67537S,-67.537,-66.876
G293124E67697S,-67.697,-66.876
G293134E69138S,-69.138,-66.866
G293140E68314S,-68.314,-66.86
G293141E67687S,-67.687,-66.859
G293143E67521S,-67.521,-66.857
G293145E68202S,-68.202,-66.855
G293146E67765S,-67.765,-66.854
G293148E67230S,-67.23,-66.852
G293150E67657S,-67.657,-66.85
G293158E67828S,-67.828,-66.842
G293175E67248S,-67.248,-66.825
G293182E68604S,-68.604,-66.818
G293190E67690S,-67.69,-66.81
G293196E67767S,-67.767,-66.804
G293198E67742S,-67.742,-66.802
G293212E68395S,-68.395,-66.788
G293236E67855S,-67.855,-66.764
G293236E68497S,-68.497,-66.764
G293239E67608S,-67.608,-66.761
G293239E68171S,-68.171,-66.761
G293246E67692S,-67.692,-66.754
G293258E67252S,-67.252,-66.742
G293277E67708S,-67.708,-66.723
G293279E67468S,-67.468,-66.721
G293279E68205S,-68.205,-66.721
G293280E66192S,-66.192,-66.72
G293281E68195S,-68.195,-66.719
G293286E67230S,-67.23,-66.714
G293305E67729S,-67.729,-66.695
G293312E67207S,-67.207,-66.688
G293317E66886S,-66.886,-66.683
G293347E68770S,-68.77,-66.653
G293349E67248S,-67.248,-66.651
G293352E68186S,-68.186,-66.648
G293376E67302S,-67.302,-66.624
G293388E68388S,-68.388,-66.612
G293399E67269S,-67.269,-66.601
G293412E67030S,-67.03,-66.588
G293416E67008S,-67.008,-66.584
G293419E67334S,-67.334,-66.581
G293425E67286S,-67.286,-66.575
G293428E67362S,-67.362,-66.572
G293442E66797S,-66.797,-66.558
G293449E67473S,-67.473,-66.551
G293451E66785S,-66.785,-66.549
G293451E66991S,-66.991,-66.549
G293468E66807S,-66.807,-66.532
G293468E66817S,-66.817,-66.532
G293474E68262S,-68.262,-66.526
G293485E67571S,-67.571,-66.515
G293492E67607S,-67.607,-66.508
G293496E66751S,-66.751,-66.504
G293497E66764S,-66.764,-66.503
G293510E66782S,-66.782,-66.49
G293510E67942S,-67.942,-66.49
G293511E67465S,-67.465,-66.489
G293518E67045S,-67.045,-66.482
G293525E67132S,-67.132,-66.475
G293525E67508S,-67.508,-66.475
G293539E66673S,-66.673,-66.461
G293543E67113S,-67.113,-66.457
G293544E66739S,-66.739,-66.456
G293565E67279S,-67.279,-66.435
G293572E66472S,-66.472,-66.428
G293577E66980S,-66.98,-66.423
G293585E67225S,-67.225,-66.415
G293591E66405S,-66.405,-66.409
G293592E68222S,-68.222,-66.408
G293595E67193S,-67.193,-66.405
G293599E66936S,-66.936,-66.401
G293601E66617S,-66.617,-66.399
G293602E67829S,-67.829,-66.398
G293648E66602S,-66.602,-66.352
G293682E68961S,-68.961,-66.318
G293782E66645S,-66.645,-66.218
G293791E67522S,-67.522,-66.209
G293800E67080S,-67.08,-66.2
G293817E67168S,-67.168,-66.183
G293824E67312S,-67.312,-66.176
G293909E66604S,-66.604,-66.091
G293929E66665S,-66.665,-66.071
G293937E65967S,-65.967,-66.063
G293966E68032S,-68.032,-66.034
G293995E66687S,-66.687,-66.005
G294000E66397S,-66.397,-66
G294013E66644S,-66.644,-65.987
G294015E69537S,-69.537,-65.985
G294028E65934S,-65.934,-65.972
G294044E65904S,-65.904,-65.956
G294047E67831S,-67.831,-65.953
G294063E66389S,-66.389,-65.937
G294072E68221S,-68.221,-65.928
G294085E65773S,-65.773,-65.915
G294090E66922S,-66.922,-65.91
G294132E67719S,-67.719,-65.868
G294154E65528S,-65.528,-65.846
G294156E67583S,-67.583,-65.844
G294159E67471S,-67.471,-65.841
G294161E66317S,-66.317,-65.839
G294166E66298S,-66.298,-65.834
G294173E66737S,-66.737,-65.827
G294200E67932S,-67.932,-65.8
G294204E66813S,-66.813,-65.796
G294217E65927S,-65.927,-65.783
G294219E66307S,-66.307,-65.781
G294222E65889S,-65.889,-65.778
G294231E68370S,-68.37,-65.769
G294232E65976S,-65.976,-65.768
G294236E67234S,-67.234,-65.764
G294240E66615S,-66.615,-65.76
G294259E65767S,-65.767,-65.741
G294271E66100S,-66.1,-65.729
G294272E65833S,-65.833,-65.728
G294273E65827S,-65.827,-65.727
G294274E66126S,-66.126,-65.726
G294275E66086S,-66.086,-65.725
G294279E66571S,-66.571,-65.721
G294280E65481S,-65.481,-65.72
G294284E66557S,-66.557,-65.716
G294295E65832S,-65.832,-65.705
G294299E65828S,-65.828,-65.701
G294300E67681S,-67.681,-65.7
G294304E66277S,-66.277,-65.696
G294307E66548S,-66.548,-65.693
G294313E68002S,-68.002,-65.687
G294316E66160S,-66.16,-65.684
G294319E65819S,-65.819,-65.681
G294321E66004S,-66.004,-65.679
G294325E65982S,-65.982,-65.675
G294327E66255S,-66.255,-65.673
G294331E66434S,-66.434,-65.669
G294337E66631S,-66.631,-65.663
G294339E68087S,-68.087,-65.661
G294340E68057S,-68.057,-65.66
G294343E67829S,-67.829,-65.657
G294356E65930S,-65.93,-65.644
G294356E66167S,-66.167,-65.644
G294357E68789S,-68.789,-65.643
G294363E67963S,-67.963,-65.637
G294364E66143S,-66.143,-65.636
G294364E66233S,-66.233,-65.636
G294364E68288S,-68.288,-65.636
G294365E66812S,-66.812,-65.635
G294373E65517S,-65.517,-65.627
G294373E65667S,-65.667,-65.627
G294373E67800S,-67.8,-65.627
G294377E68185S,-68.185,-65.623
G294378E65490S,-65.49,-65.622
G294379E66608S,-66.608,-65.621
G294381E65934S,-65.934,-65.619
G294381E66647S,-66.647,-65.619
G294384E66134S,-66.134,-65.616
G294386E66114S,-66.114,-65.614
G294391E65820S,-65.82,-65.609
G294391E66431S,-66.431,-65.609
G294399E66200S,-66.2,-65.601
G294403E68405S,-68.405,-65.597
G294409E65820S,-65.82,-65.591
G294412E67467S,-67.467,-65.588
G294420E66120S,-66.12,-65.58
G294422E67926S,-67.926,-65.578
G294424E67445S,-67.445,-65.576
G294427E66542S,-66.542,-65.573
G294430E68170S,-68.17,-65.57
G294441E67426S,-67.426,-65.559
G294442E66322S,-66.322,-65.558
G294446E66387S,-66.387,-65.554
G294447E67596S,-67.596,-65.553
G294458E65903S,-65.903,-65.542
G294458E68153S,-68.153,-65.542
G294465E65507S,-65.507,-65.535
G294467E65436S,-65.436,-65.533
G294471E67473S,-67.473,-65.529
G294473E65489S,-65.489,-65.527
G294474E68193S,-68.193,-65.526
G294481E67463S,-67.463,-65.519
G294485E66188S,-66.188,-65.515
G294485E68032S,-68.032,-65.515
G294486E67683S,-67.683,-65.514
G294491E67647S,-67.647,-65.509
G294492E66425S,-66.425,-65.508
G294495E65520S,-65.52,-65.505
G294497E67719S,-67.719,-65.503
G294500E66126S,-66.126,-65.5
G294514E65896S,-65.896,-65.486
G294518E68009S,-68.009,-65.482
G294529E65501S,-65.501,-65.471
G294531E65447S,-65.447,-65.469
G294531E68402S,-68.402,-65.469
G294541E68436S,-68.436,-65.459
G294548E67969S,-67.969,-65.452
G294550E65507S,-65.507,-65.45
G294552E65497S,-65.497,-65.448
G294560E67606S,-67.606,-65.44
G294578E65493S,-65.493,-65.422
G294578E65610S,-65.61,-65.422
G294579E67215S,-67.215,-65.421
G294584E68237S,-68.237,-65.416
G294586E67694S,-67.694,-65.414
G294589E67674S,-67.674,-65.411
G294589E67961S,-67.961,-65.411
G294593E68385S,-68.385,-65.407
G294597E68161S,-68.161,-65.403
G294603E65448S,-65.448,-65.397
G294603E67995S,-67.995,-65.397
G294605E67976S,-67.976,-65.395
G294607E68010S,-68.01,-65.393
G294608E66025S,-66.025,-65.392
G294619E66781S,-66.781,-65.381
G294625E68279S,-68.279,-65.375
G294638E65411S,-65.411,-65.362
G294641E66009S,-66.009,-65.359
G294643E68147S,-68.147,-65.357
G294649E66198S,-66.198,-65.351
G294650E65632S,-65.632,-65.35
G294651E65434S,-65.434,-65.349
G294652E68182S,-68.182,-65.348
G294662E67369S,-67.369,-65.338
G294663E65658S,-65.658,-65.337
G294663E67026S,-67.026,-65.337
G294672E65639S,-65.639,-65.328
G294672E67331S,-67.331,-65.328
G294681E65422S,-65.422,-65.319
G294687E65523S,-65.523,-65.313
G294688E65937S,-65.937,-65.312
G294696E66043S,-66.043,-65.304
G294697E65901S,-65.901,-65.303
G294701E65850S,-65.85,-65.299
G294704E66181S,-66.181,-65.296
G294716E65394S,-65.394,-65.284
G294725E68391S,-68.391,-65.275
G294731E65874S,-65.874,-65.269
G294731E68248S,-68.248,-65.269
G294737E65868S,-65.868,-65.263
G294743E67341S,-67.341,-65.257
G294743E68222S,-68.222,-65.257
G294748E66174S,-66.174,-65.252
G294751E65899S,-65.899,-65.249
G294755E67376S,-67.376,-65.245
G294756E67298S,-67.298,-65.244
G294756E68376S,-68.376,-65.244
G294759E65696S,-65.696,-65.241
G294762E68244S,-68.244,-65.238
G294768E66000S,-66,-65.232
G294774E65777S,-65.777,-65.226
G294776E68168S,-68.168,-65.224
G294786E68387S,-68.387,-65.214
G294787E68201S,-68.201,-65.213
G294788E65974S,-65.974,-65.212
G294790E66204S,-66.204,-65.21
G294792E65670S,-65.67,-65.208
G294802E68365S,-68.365,-65.198
G294808E65965S,-65.965,-65.192
G294816E68462S,-68.462,-65.184
G294829E65975S,-65.975,-65.171
G294831E68375S,-68.375,-65.169
G294835E68160S,-68.16,-65.165
G294839E67209S,-67.209,-65.161
G294858E68135S,-68.135,-65.142
G294874E65716S,-65.716,-65.126
G294892E67353S,-67.353,-65.108
G294895E66888S,-66.888,-65.105
G294905E68105S,-68.105,-65.095
G294907E68182S,-68.182,-65.093
G294909E65913S,-65.913,-65.091
G294909E67355S,-67.355,-65.091
G294914E65739S,-65.739,-65.086
G294914E68447S,-68.447,-65.086
G294924E68387S,-68.387,-65.076
G294925E68132S,-68.132,-65.075
G294927E65856S,-65.856,-65.073
G294928E65943S,-65.943,-65.072
G294931E66535S,-66.535,-65.069
G294938E68429S,-68.429,-65.062
G294950E65831S,-65.831,-65.05
G294955E67351S,-67.351,-65.045
G294959E66009S,-66.009,-65.041
G294961E67824S,-67.824,-65.039
G294961E68660S,-68.66,-65.039
G294962E66079S,-66.079,-65.038
G294965E67296S,-67.296,-65.035
G294971E67332S,-67.332,-65.029
G294971E68808S,-68.808,-65.029
G294977E68070S,-68.07,-65.023
G294979E65592S,-65.592,-65.021
G294989E65628S,-65.628,-65.011
G294989E68090S,-68.09,-65.011
G294999E68663S,-68.663,-65.001
G295015E68412S,-68.412,-64.985
G295024E67076S,-67.076,-64.976
G295024E67243S,-67.243,-64.976
G295027E66778S,-66.778,-64.973
G295031E67127S,-67.127,-64.969
G295032E68219S,-68.219,-64.968
G295034E68669S,-68.669,-64.966
G295038E66311S,-66.311,-64.962
G295042E65977S,-65.977,-64.958
G295043E65944S,-65.944,-64.957
G295049E68034S,-68.034,-64.951
G295059E68188S,-68.188,-64.941
G295065E67628S,-67.628,-64.935
G295069E67313S,-67.313,-64.931
G295078E67270S,-67.27,-64.922
G295092E67074S,-67.074,-64.908
G295108E67657S,-67.657,-64.892
G295123E65894S,-65.894,-64.877
G295123E67636S,-67.636,-64.877
G295131E68121S,-68.121,-64.869
G295136E67120S,-67.12,-64.864
G295139E65945S,-65.945,-64.861
G295144E67322S,-67.322,-64.856
G295144E67651S,-67.651,-64.856
G295149E67171S,-67.171,-64.851
G295150E68176S,-68.176,-64.85
G295156E67296S,-67.296,-64.844
G295170E67610S,-67.61,-64.83
G295173E65979S,-65.979,-64.827
G295183E66662S,-66.662,-64.817
G295187E66052S,-66.052,-64.813
G295214E67651S,-67.651,-64.786
G295215E66900S,-66.9,-64.785
G295226E68695S,-68.695,-64.774
G295236E67126S,-67.126,-64.764
G295240E66940S,-66.94,-64.76
G295255E66978S,-66.978,-64.745
G295266E65991S,-65.991,-64.734
G295281E67152S,-67.152,-64.719
G295289E68951S,-68.951,-64.711
G295290E68685S,-68.685,-64.71
G295298E66818S,-66.818,-64.702
G295301E66956S,-66.956,-64.699
G295317E66121S,-66.121,-64.683
G295317E69440S,-69.44,-64.683
G295319E67635S,-67.635,-64.681
G295328E65852S,-65.852,-64.672
G295335E68694S,-68.694,-64.665
G295335E68838S,-68.838,-64.665
G295350E68727S,-68.727,-64.65
G295353E65753S,-65.753,-64.647
G295361E67636S,-67.636,-64.639
G295366E65867S,-65.867,-64.634
G295407E65760S,-65.76,-64.593
G295438E65609S,-65.609,-64.562
G295441E65616S,-65.616,-64.559
G295442E65831S,-65.831,-64.558
G295446E66010S,-66.01,-64.554
G295449E65609S,-65.609,-64.551
G295458E65627S,-65.627,-64.542
G295460E66034S,-66.034,-64.54
G295465E65623S,-65.623,-64.535
G295475E65648S,-65.648,-64.525
G295480E66637S,-66.637,-64.52
G295491E65637S,-65.637,-64.509
G295495E65790S,-65.79,-64.505
G295495E66890S,-66.89,-64.505
G295496E65917S,-65.917,-64.504
G295504E65648S,-65.648,-64.496
G295508E65886S,-65.886,-64.492
G295511E66844S,-66.844,-64.489
G295512E66019S,-66.019,-64.488
G295526E65639S,-65.639,-64.474
G295535E65687S,-65.687,-64.465
G295545E65687S,-65.687,-64.455
G295545E66888S,-66.888,-64.455
G295551E65807S,-65.807,-64.449
G295552E66120S,-66.12,-64.448
G295555E66797S,-66.797,-64.445
G295559E66554S,-66.554,-64.441
G295571E65659S,-65.659,-64.429
G295573E65674S,-65.674,-64.427
G295575E65801S,-65.801,-64.425
G295577E65926S,-65.926,-64.423
G295582E65711S,-65.711,-64.418
G295594E68839S,-68.839,-64.406
G295600E65531S,-65.531,-64.4
G295608E65677S,-65.677,-64.392
G295608E65725S,-65.725,-64.392
G295612E65689S,-65.689,-64.388
G295617E65548S,-65.548,-64.383
G295629E65543S,-65.543,-64.371
G295629E66630S,-66.63,-64.371
G295632E66875S,-66.875,-64.368
G295634E65656S,-65.656,-64.366
G295644E66861S,-66.861,-64.356
G295645E66852S,-66.852,-64.355
G295648E66456S,-66.456,-64.352
G295655E65553S,-65.553,-64.345
G295657E65690S,-65.69,-64.343
G295658E65771S,-65.771,-64.342
G295659E66839S,-66.839,-64.341
G295661E68764S,-68.764,-64.339
G295667E68790S,-68.79,-64.333
G295668E69137S,-69.137,-64.332
G295672E65541S,-65.541,-64.328
G295674E65235S,-65.235,-64.326
G295675E65571S,-65.571,-64.325
G295677E65569S,-65.569,-64.323
G295688E65702S,-65.702,-64.312
G295691E65242S,-65.242,-64.309
G295692E65581S,-65.581,-64.308
G295695E65238S,-65.238,-64.305
G295701E66780S,-66.78,-64.299
G295704E64710S,-64.71,-64.296
G295704E65657S,-65.657,-64.296
G295709E64703S,-64.703,-64.291
G295711E64697S,-64.697,-64.289
G295711E66695S,-66.695,-64.289
G295715E64693S,-64.693,-64.285
G295727E65746S,-65.746,-64.273
G295734E65252S,-65.252,-64.266
G295736E64581S,-64.581,-64.264
G295736E66339S,-66.339,-64.264
G295740E65673S,-65.673,-64.26
G295742E64703S,-64.703,-64.258
G295743E68831S,-68.831,-64.257
G295749E64648S,-64.648,-64.251
